customer_text,brand_text,conversation_id
Solo dice “en reparto” pero no tiene un número de contacto con el repartidor que es de Amazon Services 😩,Quirino al ingresar al correo de confirmación de compra te aparecerá un enlace en el cual esta el número de guía de tu pedido. También puedes utilizar la siguiente información para contactar con el transportista: ^PC,conv_3653
OK thanks anyway. I'll keep an eye out for it,We don't have access to that information. Please keep an eye out on the website for any updates. ^CO,conv_67173
et pour l'avis de passage ? j'en fais quoi ? la poste peut me filer mon colis avec ce petit bout bois ?,Je vous invite à contacter notre SAV pour signaler cela et remonter cet incident au service en charge des transporteurs. ^ASZ,conv_43582
If you can see it!,"Orders will be delivered by the estimates provided, could you please let us know if we happen to miss the estimated delivery date? Also, please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^VH",conv_75025
"Je voulais acheter l'album de Joke ""Ultraviolet"" mais il n'est plus disponible sur votre site, pourtant vous aviez assuré qu'il serait disponible le 24/11","Bonsoir, rencontrez-vous un souci avec un colis en cours de livraison ? ^KD",conv_94453
a previsão é dia 6 😥,Oi Juliana. Qual é a data de entrega do seu pedido? 🤔 ^JJ,conv_7161
I can not mention it here as it is big.,"As requested, could you please elaborate the issue so that we can assist you accordingly. ^SU",conv_26841
you completely messed up an order a while back an credited me £30. I ordered something which arrived too small. Sent back and,"I am sorry you are frustrated! Let make sure I understand, you returned an order and we credited you for that order? Am I understanding you? ^DJ",conv_86285
"So if a mistake is made, it’s fair for your customers to not be able to correct it?","Once an order is being prepared for shipment, we are unable to alter the order in any way. ^ZW",conv_87891
本当にありがとうございます！ まだ、番号のメールが来てないのですが、 ゆっくりまってみます。,とんでもないです。どうぞよろしくお願いいたしますm(__)m EK,conv_96836
vi ringrazio! Devono aver sbagliato quelli di Bompiani.,ti confermiamo che il prezzo dell'articolo sul nostro sito è quello presente al link: Buona giornata! ^AP,conv_70768
I haven't actually finished the sign up yet..,"Yes, but the way back takes a little bit longer ;) What date is shown in your account? ^AN",conv_89889
im currently on hold with the helpline...,Please reach out here so we can check this for you ^KM,conv_18352
Unfortunately it is not. How do I raise this directly?,"I am sorry to hear this, Alan. Is this the first time this ha happened? If not have you raised this with us directly?^SM",conv_58433
,I'm so sorry for the difficulty! Please call or chat with us using the link provided here: ^MH,conv_80221
"The latest package I have not yet, been told it might come today and been given a refund as well. Although seems unfair that the seller should be impacted. Previous package did arrive early next morning after I had complained to. Customer services...","Hi Sandeep, we would be getting those issues raised with Amazon Logistics if we have escalated it internally. Have you received your package since then? ^PJ",conv_91372
"Gerne, aber erst morgen wenn ok. Muss jetzt erstmal mind. 1 stange bonbons Essen!:3",Juhu! Da ist der Abend gerettet. 🎊 Zur Feier des Tages kannst du dich gerne trotzdem über obigen Link melden. Trau dich. 😄 Grüße ^SI,conv_35078
Just sent DM.,We'd like to try to help in any way we can. Will you please tell us more about what's going on? ^CO,conv_48036
"Si, linee guida rispettate in entrambe le recensioni. Si vede che la foto è troppo scomoda.","Hai verificato che la recensione rispettasse le nostre Linee guida: Mi spiace per la consegna, se non l'ha già fatto inoltra la segnalazione al nostro Servizio Clienti che è a tua completa disposizione: A presto! ^FA",conv_30068
,I am sorry for the wait! What's the latest tracking/delivery date shown in Your Orders here: ^LM,conv_19491
To order again!,"I'm so sorry you haven't received your order, despite the delivery confirmation. When you contacted us last, what information or options were we able to provide? ^JN",conv_98800
Your return pickup for 407-4463037-6609940 has been scheduled for 02-Nov between 1-4PM. Why am I called that it will be picked in next 1 hr?,"Kindly share your details using the link mentioned earlier, as we wouldn't be able to access your account over Twitter.^GD",conv_23970
Hi. This is where I'm stuck. When will you initiate the pick up?,You may track your refunds using the link: Please keep us posted. ^GS,conv_11802
"Had a response saying within next 18-24 hours... Aaarrrrrgh!!! Why is it so difficult!?! Surely you can track where it is, and where the driver is, and what the route is.........?","For the quickest assistance, we recommend phone or chat. Please keep us posted; we'd like to know this is taken care of! ^KL",conv_47368
先ほど修正されているのを確認致しました。 素早い対応ありがとうございました！,アマゾンです。こちら確認の上、適宜対応させていただきます。お知らせいただきありがとうございました。ET,conv_28638
No not @ all! I was hung up on x2 by CS &amp; was not told why/how they tried 2 deliver. Bad service &amp; Amazon basically washed there hands of me,I'm sorry you didn't receive your order. Did we specify why we were unable to deliver your order? ^CO,conv_36623
"The order normally was supposed to arrive on November 25th, then it got delayed and the date was November 28th, and still nothing","I see you have two issues, One is a delayed package. What is the tracking currently showing on that package? The other issue is a refund request on some broken makeup. Has that been resolved? ^DJ",conv_77719
I'll go ahead and post those emails,I'm very sorry for the incorrect information. Here is more info on our policies: ^ZW,conv_66277
"Très bien , merci.","Chronopost effectue la livraison de 8h à 19h, si vous ne recevez pas votre colis je vous invite à le signaler à notre SAV via le lien suivant : ^MA",conv_68983
,I'm certainly sorry the package has been delayed! Does the tracking show an updated expected delivery date? ^RO,conv_75080
Till now I have noticed it in a couple of episodes of mike and molly and also in 'the middle',We'd like to look into this for you. Could you please let us know the name of the series and the episodes which shows as unavailable ? ^AS,conv_14414
Request to pls look into the same as account team is not available on phone,I understand your disappointment. We'd like to help. May I know if you replied the correspondence from the accounts team? ^BS,conv_32539
